datetime,day,time,system_wide,A,B,C
7/5/20 3:00,7/5/20,3:00:00 AM,3923.274517,1342.151163,1510.908232,1070.215122
7/5/20 4:00,7/5/20,4:00:00 AM,3843.481343,1331.927264,1448.551865,1063.002214
7/5/20 5:00,7/5/20,5:00:00 AM,3831.734298,1352.022514,1414.906343,1064.805441
7/5/20 6:00,7/5/20,6:00:00 AM,4147.50203,1472.241465,1527.50669,1147.753875
7/5/20 7:00,7/5/20,7:00:00 AM,4645.553532,1634.413657,1705.603652,1305.536223
7/5/20 8:00,7/5/20,8:00:00 AM,5164.692758,1801.521524,1899.401857,1463.769377
7/5/20 9:00,7/5/20,9:00:00 AM,5637.172461,1968.629391,2047.442153,1621.100917
7/5/20 10:00,7/5/20,10:00:00 AM,6034.898201,2105.065562,2175.743743,1754.088896
7/5/20 11:00,7/5/20,11:00:00 AM,6395.008091,2221.053934,2311.671651,1862.282506
7/5/20 12:00,7/5/20,12:00:00 PM,6643.912464,2306.370609,2414.851251,1922.690604
7/5/20 13:00,7/5/20,1:00:00 PM,6877.742122,2386.046512,2511.301747,1980.393863
7/5/20 14:00,7/5/20,2:00:00 PM,6992.441391,2429.762494,2561.097119,2001.581778
7/5/20 15:00,7/5/20,3:00:00 PM,6970.383188,2439.986393,2525.208563,2005.188232
7/5/20 16:00,7/5/20,4:00:00 PM,6808.95894,2405.436665,2473.618763,1929.903512
7/5/20 17:00,7/5/20,5:00:00 PM,6593.10094,2307.428253,2420.234535,1865.438152
7/5/20 18:00,7/5/20,6:00:00 PM,6310.943022,2200.253587,2342.625531,1768.063904
7/5/20 19:00,7/5/20,7:00:00 PM,6193.223434,2136.089807,2324.232646,1732.900981
7/5/20 20:00,7/5/20,8:00:00 PM,5957.966012,2023.979466,2247.969463,1686.017083
7/5/20 21:00,7/5/20,9:00:00 PM,5604.912093,1885.428006,2139.40658,1580.077507
7/5/20 22:00,7/5/20,10:00:00 PM,5152.395318,1719.377783,1997.198174,1435.819361
7/5/20 23:00,7/5/20,11:00:00 PM,4771.753015,1609.030183,1866.65355,1296.069282
7/6/20 0:00,7/6/20,12:00:00 AM,4474.979379,1525.828798,1752.258775,1196.891806
7/6/20 1:00,7/6/20,1:00:00 AM,4246.690724,1460.254824,1654.911066,1131.524834
7/6/20 2:00,7/6/20,2:00:00 AM,4046.19643,1404.90475,1559.806391,1081.485289
7/6/20 3:00,7/6/20,3:00:00 AM,3937.360333,1379.168728,1498.795844,1059.395761
7/6/20 4:00,7/6/20,4:00:00 AM,3820.304346,1366.82954,1433.299229,1020.175577
7/6/20 5:00,7/6/20,5:00:00 AM,3759.745874,1376.348342,1382.606643,1000.790889
7/6/20 6:00,7/6/20,6:00:00 AM,4016.199198,1450.383474,1506.87077,1058.944954
7/6/20 7:00,7/6/20,7:00:00 AM,4451.724248,1581.178872,1693.939871,1176.605505
7/6/20 8:00,7/6/20,8:00:00 AM,4905.184398,1700.692726,1898.504643,1305.987029
7/6/20 9:00,7/6/20,9:00:00 AM,5324.581841,1813.860713,2055.517079,1455.204049
7/6/20 10:00,7/6/20,10:00:00 AM,5679.136154,1899.529936,2197.725484,1581.880734
7/6/20 11:00,7/6/20,11:00:00 AM,5946.31749,1970.744681,2317.054935,1658.517874
7/6/20 12:00,7/6/20,12:00:00 PM,6248.80218,2052.888422,2430.103888,1765.80987
7/6/20 13:00,7/6/20,1:00:00 PM,6430.84004,2090.611084,2510.404533,1829.824423
7/6/20 14:00,7/6/20,2:00:00 PM,6535.49417,2125.51336,2535.526523,1874.454287
7/6/20 15:00,7/6/20,3:00:00 PM,6530.571505,2153.717219,2487.974185,1888.880101
7/6/20 16:00,7/6/20,4:00:00 PM,6479.946635,2134.679614,2494.254683,1851.012338
7/6/20 17:00,7/6/20,5:00:00 PM,6277.161491,2080.739733,2418.440107,1777.981651
7/6/20 18:00,7/6/20,6:00:00 PM,6014.989053,2007.05715,2337.242248,1670.689655
7/6/20 19:00,7/6/20,7:00:00 PM,5950.560754,1988.019545,2308.531402,1654.009807
7/6/20 20:00,7/6/20,8:00:00 PM,5746.957925,1899.882484,2228.679364,1618.396077
7/6/20 21:00,7/6/20,9:00:00 PM,5214.626742,1770.497279,1937.533449,1506.596014
7/6/20 22:00,7/6/20,10:00:00 PM,4993.790577,1635.118753,1989.571856,1369.099968
7/6/20 23:00,7/6/20,11:00:00 PM,4643.844303,1531.117021,1857.68141,1255.045872
7/7/20 0:00,7/7/20,12:00:00 AM,4382.1332,1462.722662,1749.567134,1169.843404
7/7/20 1:00,7/7/20,1:00:00 AM,4195.911267,1417.596487,1656.256887,1122.057893
7/7/20 2:00,7/7/20,2:00:00 AM,4071.51445,1386.219693,1595.694947,1089.59981
7/7/20 3:00,7/7/20,3:00:00 AM,4035.947268,1375.290698,1563.843853,1096.812717
7/7/20 4:00,7/7/20,4:00:00 AM,4033.64201,1382.694211,1521.226192,1129.721607
7/7/20 5:00,7/7/20,5:00:00 AM,4073.40705,1426.762741,1479.505745,1167.138564
7/7/20 6:00,7/7/20,6:00:00 AM,4343.128562,1519.130381,1533.33858,1290.659601
7/7/20 7:00,7/7/20,7:00:00 AM,4718.791725,1634.766205,1643.247285,1440.778235
7/7/20 8:00,7/7/20,8:00:00 AM,5111.5601,1763.093765,1772.446088,1576.020247
7/7/20 9:00,7/7/20,9:00:00 AM,5507.109795,1904.465611,1880.111758,1722.532426
7/7/20 10:00,7/7/20,10:00:00 AM,5831.84913,2015.518308,1971.178971,1845.151851
7/7/20 11:00,7/7/20,11:00:00 AM,6147.093194,2131.154132,2083.33071,1932.608352
7/7/20 12:00,7/7/20,12:00:00 PM,6348.465824,2231.277833,2120.565087,1996.622904
7/7/20 13:00,7/7/20,1:00:00 PM,6432.850485,2297.909451,2085.573745,2049.367289
7/7/20 14:00,7/7/20,2:00:00 PM,6459.708632,2332.811727,2071.218322,2055.678583
7/7/20 15:00,7/7/20,3:00:00 PM,6454.186091,2347.971301,2060.003148,2046.211642
7/7/20 16:00,7/7/20,4:00:00 PM,6393.547617,2319.414894,2075.255785,1998.876938
7/7/20 17:00,7/7/20,5:00:00 PM,6131.23322,2219.643741,2034.881159,1876.70832
7/7/20 18:00,7/7/20,6:00:00 PM,5894.049032,2118.462395,2006.170313,1769.416324
7/7/20 19:00,7/7/20,7:00:00 PM,5840.239323,2074.746413,2042.05887,1723.43404
7/7/20 20:00,7/7/20,8:00:00 PM,5657.288877,2005.999505,1980.599717,1670.689655
7/7/20 21:00,7/7/20,9:00:00 PM,5295.754271,1863.570015,1891.326932,1540.857324
7/7/20 22:00,7/7/20,10:00:00 PM,4892.929916,1724.313459,1767.960019,1400.656438
7/7/20 23:00,7/7/20,11:00:00 PM,4547.839438,1617.138793,1653.565245,1277.1354
7/8/20 0:00,7/8/20,12:00:00 AM,4293.777634,1530.411925,1579.09649,1184.269219
7/8/20 1:00,7/8/20,1:00:00 AM,4094.814772,1457.786987,1510.011018,1127.016767
7/8/20 2:00,7/8/20,2:00:00 AM,3968.170615,1409.840426,1470.533606,1087.796583
7/8/20 3:00,7/8/20,3:00:00 AM,3874.963792,1377.758535,1432.850622,1064.354635
7/8/20 4:00,7/8/20,4:00:00 AM,3820.593185,1351.669965,1408.625846,1060.297374
7/8/20 5:00,7/8/20,5:00:00 AM,3778.199019,1352.375062,1372.288683,1053.535274
7/8/20 6:00,7/8/20,6:00:00 AM,3899.917732,1427.115289,1352.998583,1119.80386
7/8/20 7:00,7/8/20,7:00:00 AM,4213.68436,1555.090302,1432.850622,1225.743436
7/8/20 8:00,7/8/20,8:00:00 AM,4623.856546,1693.641762,1568.77853,1361.436254
7/8/20 9:00,7/8/20,9:00:00 AM,4976.102349,1843.827313,1640.555643,1491.719393
7/8/20 10:00,7/8/20,10:00:00 AM,5314.738809,1956.642751,1739.249174,1618.846884
7/8/20 11:00,7/8/20,11:00:00 AM,5612.263222,2053.593518,1838.391311,1720.278393
7/8/20 12:00,7/8/20,12:00:00 PM,5786.341205,2130.449035,1869.345191,1786.546979
7/8/20 13:00,7/8/20,1:00:00 PM,5863.705965,2194.612815,1843.325988,1825.767162
7/8/20 14:00,7/8/20,2:00:00 PM,5879.49466,2238.681346,1818.652605,1822.160709
7/8/20 15:00,7/8/20,3:00:00 PM,5859.169668,2260.186789,1799.362506,1799.620373
7/8/20 16:00,7/8/20,4:00:00 PM,5809.904019,2231.277833,1813.717929,1764.908257
7/8/20 17:00,7/8/20,5:00:00 PM,5605.890986,2147.018803,1780.969621,1677.902562
7/8/20 18:00,7/8/20,6:00:00 PM,5351.426443,2040.196685,1735.660318,1575.56944
7/8/20 19:00,7/8/20,7:00:00 PM,5294.037298,1990.134834,1758.98788,1544.914584
7/8/20 20:00,7/8/20,8:00:00 PM,5102.477262,1916.8048,1691.248229,1494.424233
7/8/20 21:00,7/8/20,9:00:00 PM,4895.730725,1818.091291,1658.499921,1419.139513
7/8/20 22:00,7/8/20,10:00:00 PM,4560.90015,1681.655121,1574.61042,1304.634609
7/8/20 23:00,7/8/20,11:00:00 PM,4217.472779,1560.378525,1462.907288,1194.186966
7/9/20 0:00,7/9/20,12:00:00 AM,3950.732545,1467.658337,1372.737289,1110.336919
7/9/20 1:00,7/9/20,1:00:00 AM,3767.115289,1396.443592,1311.726743,1058.944954
7/9/20 2:00,7/9/20,2:00:00 AM,3668.31258,1356.958189,1273.146545,1038.207846
7/9/20 3:00,7/9/20,3:00:00 AM,3658.222136,1346.381742,1265.968834,1045.87156
7/9/20 4:00,7/9/20,4:00:00 AM,3712.3728,1365.771895,1256.099481,1090.501424
7/9/20 5:00,7/9/20,5:00:00 AM,3846.387449,1398.91143,1277.632615,1169.843404
7/9/20 6:00,7/9/20,6:00:00 AM,4168.28545,1450.030925,1401.448135,1316.80639
7/9/20 7:00,7/9/20,7:00:00 AM,4558.004913,1504.675903,1559.806391,1493.522619
7/9/20 8:00,7/9/20,8:00:00 AM,4897.518936,1538.873083,1719.061861,1639.583992
7/9/20 9:00,7/9/20,9:00:00 AM,5210.291546,1590.345126,1845.120416,1774.826004
7/9/20 10:00,7/9/20,10:00:00 AM,5477.507837,1625.952499,1958.617976,1892.937362
7/9/20 11:00,7/9/20,11:00:00 AM,5742.831021,1658.386937,2086.919566,1997.524518
7/9/20 12:00,7/9/20,12:00:00 PM,5956.433796,1707.038595,2187.856131,2061.53907
7/9/20 13:00,7/9/20,1:00:00 PM,6209.768355,1794.118011,2298.662049,2116.988295
7/9/20 14:00,7/9/20,2:00:00 PM,6337.140174,1898.472291,2293.278766,2145.389117
7/9/20 15:00,7/9/20,3:00:00 PM,6274.766887,1960.87333,2181.127027,2132.76653
7/9/20 16:00,7/9/20,4:00:00 PM,6127.416985,1968.629391,2094.994491,2063.793103
7/9/20 17:00,7/9/20,5:00:00 PM,5871.479242,1929.496536,1996.30096,1945.681746
7/9/20 18:00,7/9/20,6:00:00 PM,5628.645416,1861.454725,1971.627578,1795.563113
7/9/20 19:00,7/9/20,7:00:00 PM,5587.323721,1860.749629,1980.599717,1745.974375
7/9/20 20:00,7/9/20,8:00:00 PM,5366.437362,1784.24666,1914.205887,1667.984815
7/9/20 21:00,7/9/20,9:00:00 PM,4951.993071,1646.047749,1802.054148,1503.891174
7/9/20 22:00,7/9/20,10:00:00 PM,4485.489777,1493.041811,1656.256887,1336.191079
7/9/20 23:00,7/9/20,11:00:00 PM,4136.599527,1391.507917,1536.478829,1208.612781
7/10/20 0:00,7/10/20,12:00:00 AM,3891.83183,1318.53043,1451.243507,1122.057893
7/10/20 1:00,7/10/20,1:00:00 AM,3720.048071,1266.35329,1388.438533,1065.256248
7/10/20 2:00,7/10/20,2:00:00 AM,3634.765338,1248.020782,1343.577837,1043.166719
7/10/20 3:00,7/10/20,3:00:00 AM,3642.500712,1257.539584,1339.540375,1045.420753
7/10/20 4:00,7/10/20,4:00:00 AM,3691.279671,1278.339931,1333.708484,1079.231256
7/10/20 5:00,7/10/20,5:00:00 AM,3872.458525,1354.137803,1355.690225,1162.630497
7/10/20 6:00,7/10/20,6:00:00 AM,4265.886937,1463.780307,1492.963954,1309.142676
7/10/20 7:00,7/10/20,7:00:00 AM,4701.746602,1575.890648,1662.537384,1463.31857
7/10/20 8:00,7/10/20,8:00:00 AM,5128.086641,1694.699406,1829.867779,1603.519456
7/10/20 9:00,7/10/20,9:00:00 AM,5521.052911,1838.53909,1956.374941,1726.13888
7/10/20 10:00,7/10/20,10:00:00 AM,5860.848523,1948.181593,2090.957028,1821.709902
7/10/20 11:00,7/10/20,11:00:00 AM,6163.90503,2052.535873,2204.005981,1907.363176
7/10/20 12:00,7/10/20,12:00:00 PM,6325.667227,2102.245176,2244.380608,1979.041443
7/10/20 13:00,7/10/20,1:00:00 PM,6450.179308,2186.151658,2237.651503,2026.376147
7/10/20 14:00,7/10/20,2:00:00 PM,6519.449967,2243.96957,2200.417126,2075.063271
7/10/20 15:00,7/10/20,3:00:00 PM,6500.773103,2254.898565,2170.36046,2075.514078
7/10/20 16:00,7/10/20,4:00:00 PM,6397.719647,2198.843394,2193.688021,2005.188232
7/10/20 17:00,7/10/20,5:00:00 PM,6155.530189,2107.533399,2164.977176,1883.019614
7/10/20 18:00,7/10/20,6:00:00 PM,5898.743923,2041.959426,2087.368173,1769.416324
7/10/20 19:00,7/10/20,7:00:00 PM,5835.602942,2021.15908,2080.190461,1734.253401
7/10/20 20:00,7/10/20,8:00:00 PM,5599.480545,1939.720435,1999.889816,1659.870294
7/10/20 21:00,7/10/20,9:00:00 PM,5166.400077,1800.816428,1867.102156,1498.481493
7/10/20 22:00,7/10/20,10:00:00 PM,4702.686994,1644.285007,1720.407681,1337.994306
7/10/20 23:00,7/10/20,11:00:00 PM,4338.144785,1540.988372,1583.133952,1214.022461
7/11/20 0:00,7/11/20,12:00:00 AM,4079.76065,1466.953241,1484.889029,1127.91838
7/11/20 1:00,7/11/20,1:00:00 AM,3891.561064,1405.962395,1409.52306,1076.075609
7/11/20 2:00,7/11/20,2:00:00 AM,3767.689116,1374.233053,1353.895797,1039.560266
7/11/20 3:00,7/11/20,3:00:00 AM,3759.085923,1379.521277,1336.848733,1042.715913
7/11/20 4:00,7/11/20,4:00:00 AM,3793.439486,1403.847105,1314.418385,1075.173996
7/11/20 5:00,7/11/20,5:00:00 AM,3955.934971,1474.004206,1330.119629,1151.811136
7/11/20 6:00,7/11/20,6:00:00 AM,4340.475305,1578.358486,1466.047537,1296.069282
7/11/20 7:00,7/11/20,7:00:00 AM,4764.4259,1679.89238,1631.583504,1452.950016
7/11/20 8:00,7/11/20,8:00:00 AM,5146.834575,1746.17145,1792.184795,1608.47833
7/11/20 9:00,7/11/20,9:00:00 AM,5497.507498,1825.142256,1911.514245,1760.850997
7/11/20 10:00,7/11/20,10:00:00 AM,5784.24093,1908.69619,2030.843696,1844.701044
7/11/20 11:00,7/11/20,11:00:00 AM,6033.585693,1942.188273,2139.855187,1951.542233
7/11/20 12:00,7/11/20,12:00:00 PM,6192.196962,1934.432212,2227.78215,2029.9826
7/11/20 13:00,7/11/20,1:00:00 PM,6351.218434,1976.032905,2276.680309,2098.50522
7/11/20 14:00,7/11/20,2:00:00 PM,6426.43851,2023.274369,2270.848418,2132.315723
7/11/20 15:00,7/11/20,3:00:00 PM,6495.696467,2044.779812,2277.577522,2173.339133
7/11/20 16:00,7/11/20,4:00:00 PM,6359.713385,1999.301089,2255.595782,2104.816514
7/11/20 17:00,7/11/20,5:00:00 PM,6093.273239,1925.971054,2197.276877,1970.025308
7/11/20 18:00,7/11/20,6:00:00 PM,5814.235435,1852.993568,2113.835983,1847.405884
7/11/20 19:00,7/11/20,7:00:00 PM,5716.473106,1833.603414,2099.929167,1782.940525
7/11/20 20:00,7/11/20,8:00:00 PM,5468.537295,1760.978476,1997.198174,1710.360645
7/11/20 21:00,7/11/20,9:00:00 PM,5065.213847,1628.420336,1870.691012,1566.102499
7/11/20 22:00,7/11/20,10:00:00 PM,4618.018426,1496.567293,1733.417283,1388.03385
7/11/20 23:00,7/11/20,11:00:00 PM,4273.453034,1402.436912,1597.937982,1273.07814
7/12/20 0:00,7/12/20,12:00:00 AM,4007.081233,1328.049233,1493.861168,1185.170832
7/12/20 1:00,7/12/20,1:00:00 AM,3821.465407,1283.628154,1420.738234,1117.099019
7/12/20 2:00,7/12/20,2:00:00 AM,3693.80389,1242.732558,1371.840076,1079.231256
7/12/20 3:00,7/12/20,3:00:00 AM,3633.266509,1230.745918,1344.026444,1058.494147
7/12/20 4:00,7/12/20,4:00:00 AM,3580.314694,1215.938892,1308.586495,1055.789307
7/12/20 5:00,7/12/20,5:00:00 AM,3587.377186,1233.213756,1276.735401,1077.428029
7/12/20 6:00,7/12/20,6:00:00 AM,3844.158177,1377.053439,1319.801669,1147.303069
7/12/20 7:00,7/12/20,7:00:00 AM,4254.881535,1531.822118,1432.850622,1290.208795
7/12/20 8:00,7/12/20,8:00:00 AM,4711.490589,1676.719446,1575.059027,1459.712116
7/12/20 9:00,7/12/20,9:00:00 AM,5167.005603,1825.494805,1719.959074,1621.551724
7/12/20 10:00,7/12/20,10:00:00 AM,5581.991413,1949.591786,1879.663151,1752.736476
7/12/20 11:00,7/12/20,11:00:00 AM,5924.75038,2038.786492,2020.525736,1865.438152
7/12/20 12:00,7/12/20,12:00:00 PM,6184.505759,2130.096487,2144.341256,1910.068016
7/12/20 13:00,7/12/20,1:00:00 PM,6402.648733,2202.721425,2255.147175,1944.780133
7/12/20 14:00,7/12/20,2:00:00 PM,6571.887662,2252.430727,2333.653392,1985.803543
7/12/20 15:00,7/12/20,3:00:00 PM,6615.15482,2282.749876,2359.223989,1973.180955
7/12/20 16:00,7/12/20,4:00:00 PM,6501.93438,2266.180109,2303.596726,1932.157545
7/12/20 17:00,7/12/20,5:00:00 PM,6252.072105,2202.368877,2184.715882,1864.987346
7/12/20 18:00,7/12/20,6:00:00 PM,5937.253515,2106.123206,2078.84464,1752.285669
7/12/20 19:00,7/12/20,7:00:00 PM,5830.988101,2049.362939,2061.797576,1719.827586
7/12/20 20:00,7/12/20,8:00:00 PM,5571.161626,1926.67615,1989.123249,1655.362227
7/12/20 21:00,7/12/20,9:00:00 PM,5195.831553,1777.195695,1896.261609,1522.374249
7/12/20 22:00,7/12/20,10:00:00 PM,4786.89933,1634.061108,1767.960019,1384.878203
7/12/20 23:00,7/12/20,11:00:00 PM,4422.013683,1527.238991,1625.303006,1269.471686
7/13/20 0:00,7/13/20,12:00:00 AM,4147.760275,1447.210539,1518.534551,1182.015185
7/13/20 1:00,7/13/20,1:00:00 AM,3932.786685,1383.751856,1435.542263,1113.492566
7/13/20 2:00,7/13/20,2:00:00 AM,3785.211832,1336.862939,1375.428931,1072.919962
7/13/20 3:00,7/13/20,3:00:00 AM,3673.285552,1300.903018,1330.568235,1041.814299
7/13/20 4:00,7/13/20,4:00:00 AM,3572.713611,1266.35329,1280.324256,1026.036065
7/13/20 5:00,7/13/20,5:00:00 AM,3560.574489,1300.55047,1260.58555,999.4384688
7/13/20 6:00,7/13/20,6:00:00 AM,3844.866411,1420.416873,1376.774752,1047.674786
7/13/20 7:00,7/13/20,7:00:00 AM,4292.26033,1591.402771,1547.694003,1153.163556
7/13/20 8:00,7/13/20,8:00:00 AM,4776.352801,1754.985156,1734.314497,1287.053148
7/13/20 9:00,7/13/20,9:00:00 AM,5266.522979,1939.367887,1889.532504,1437.622588
7/13/20 10:00,7/13/20,10:00:00 AM,5687.015124,2087.790698,2025.909019,1573.315407
7/13/20 11:00,7/13/20,11:00:00 AM,6020.155533,2199.195943,2130.43444,1690.52515
7/13/20 12:00,7/13/20,12:00:00 PM,6271.258207,2285.217714,2204.903195,1781.137298
7/13/20 13:00,7/13/20,1:00:00 PM,6434.45648,2349.381494,2234.062648,1851.012338
7/13/20 14:00,7/13/20,2:00:00 PM,6350.954645,2389.571994,2085.125138,1876.257513
7/13/20 15:00,7/13/20,3:00:00 PM,6298.184182,2410.724889,1991.366284,1896.093009
7/13/20 16:00,7/13/20,4:00:00 PM,6252.450302,2388.514349,2007.964741,1855.971212
7/13/20 17:00,7/13/20,5:00:00 PM,6120.721711,2319.414894,2001.235637,1800.07118
7/13/20 18:00,7/13/20,6:00:00 PM,5828.963129,2208.009649,1915.551708,1705.401772
7/13/20 19:00,7/13/20,7:00:00 PM,5731.411676,2137.5,1914.205887,1679.705789
7/13/20 20:00,7/13/20,8:00:00 PM,5471.268051,2004.589312,1843.774595,1622.904144
7/13/20 21:00,7/13/20,9:00:00 PM,5060.405462,1833.955962,1741.492208,1484.957292
7/13/20 22:00,7/13/20,10:00:00 PM,4630.807306,1682.360218,1619.919723,1328.527365
7/13/20 23:00,7/13/20,11:00:00 PM,4292.05383,1567.076942,1501.487486,1223.489402
7/14/20 0:00,7/14/20,12:00:00 AM,4030.438988,1488.458684,1403.242563,1138.737741
7/14/20 1:00,7/14/20,1:00:00 AM,3840.272855,1418.301583,1330.568235,1091.403037
7/14/20 2:00,7/14/20,2:00:00 AM,3713.559348,1367.534636,1281.670077,1064.354635
7/14/20 3:00,7/14/20,3:00:00 AM,3708.545523,1359.778575,1274.043759,1074.723189
7/14/20 4:00,7/14/20,4:00:00 AM,3759.978459,1375.995794,1263.277192,1120.705473
7/14/20 5:00,7/14/20,5:00:00 AM,3936.634536,1459.902276,1287.053361,1189.678899
7/14/20 6:00,7/14/20,6:00:00 AM,4327.31271,1584.351806,1419.392413,1323.568491
7/14/20 7:00,7/14/20,7:00:00 AM,4794.763284,1727.133845,1585.376987,1482.252452
7/14/20 8:00,7/14/20,8:00:00 AM,5234.673097,1852.288471,1750.464348,1631.920278
7/14/20 9:00,7/14/20,9:00:00 AM,5611.839068,1981.673676,1875.625689,1754.539703
7/14/20 10:00,7/14/20,10:00:00 AM,5982.503719,2105.065562,2012.450811,1864.987346
7/14/20 11:00,7/14/20,11:00:00 AM,6321.8711,2216.118258,2154.210609,1951.542233
7/14/20 12:00,7/14/20,12:00:00 PM,6629.290912,2323.998021,2280.269164,2025.023727
7/14/20 13:00,7/14/20,1:00:00 PM,6878.453663,2413.192726,2386.140406,2079.120531
7/14/20 14:00,7/14/20,2:00:00 PM,7052.031297,2486.170213,2463.74941,2102.111674
7/14/20 15:00,7/14/20,3:00:00 PM,7111.155661,2503.092528,2499.189359,2108.873774
7/14/20 16:00,7/14/20,4:00:00 PM,7009.557989,2478.061603,2484.833937,2046.662449
7/14/20 17:00,7/14/20,5:00:00 PM,6690.851596,2395.212766,2410.365182,1885.273648
7/14/20 18:00,7/14/20,6:00:00 PM,6322.626657,2269.000495,2304.045333,1749.580829
7/14/20 19:00,7/14/20,7:00:00 PM,6157.444391,2194.612815,2249.315284,1713.516292
7/14/20 20:00,7/14/20,8:00:00 PM,5838.864386,2063.464869,2136.266331,1639.133186
7/14/20 21:00,7/14/20,9:00:00 PM,5306.814001,1862.864918,1974.319219,1469.629864
7/14/20 22:00,7/14/20,10:00:00 PM,4791.181862,1684.475507,1798.465292,1308.241063
7/14/20 23:00,7/14/20,11:00:00 PM,4372.799313,1559.673429,1636.069573,1177.056311
7/15/20 0:00,7/15/20,12:00:00 AM,4105.147886,1475.414399,1526.609476,1103.124011
7/15/20 1:00,7/15/20,1:00:00 AM,3883.870113,1398.91143,1448.103258,1036.855425
7/15/20 2:00,7/15/20,2:00:00 AM,3762.902236,1353.432707,1397.859279,1011.61025
7/15/20 3:00,7/15/20,3:00:00 AM,3740.133941,1338.273132,1386.644105,1015.216704
7/15/20 4:00,7/15/20,4:00:00 AM,3778.210328,1349.202128,1366.456792,1062.551408
7/15/20 5:00,7/15/20,5:00:00 AM,3989.458953,1441.569767,1393.37321,1154.515976
7/15/20 6:00,7/15/20,6:00:00 AM,4414.214874,1584.351806,1532.441366,1297.421702
7/15/20 7:00,7/15/20,7:00:00 AM,4880.323716,1730.306779,1699.771761,1450.245176
7/15/20 8:00,7/15/20,8:00:00 AM,5317.005978,1863.570015,1878.31733,1575.118633
7/15/20 9:00,7/15/20,9:00:00 AM,5721.745084,2016.928501,2004.824492,1699.992091
7/15/20 10:00,7/15/20,10:00:00 AM,6101.771884,2155.127412,2148.827326,1797.817146
7/15/20 11:00,7/15/20,11:00:00 AM,6582.091888,2292.621227,2289.241303,2000.229358
7/15/20 12:00,7/15/20,12:00:00 PM,6862.26311,2401.558634,2396.009759,2064.694717
7/15/20 13:00,7/15/20,1:00:00 PM,7088.726449,2483.702375,2475.413191,2129.610883
7/15/20 14:00,7/15/20,2:00:00 PM,7261.660309,2551.391638,2525.208563,2185.060108
7/15/20 15:00,7/15/20,3:00:00 PM,7317.909512,2578.890401,2545.844483,2193.174628
7/15/20 16:00,7/15/20,4:00:00 PM,7092.509224,2554.91712,2528.797419,2008.794685
7/15/20 17:00,7/15/20,5:00:00 PM,6796.054991,2473.125928,2452.982843,1869.94622
7/15/20 18:00,7/15/20,6:00:00 PM,6451.367169,2348.32385,2339.036676,1764.006643
7/15/20 19:00,7/15/20,7:00:00 PM,6281.913218,2277.814201,2291.484338,1712.614679
7/15/20 20:00,7/15/20,8:00:00 PM,5961.862264,2152.307026,2157.799465,1651.755773
7/15/20 21:00,7/15/20,9:00:00 PM,5428.764236,1945.713756,1998.543995,1484.506485
7/15/20 22:00,7/15/20,10:00:00 PM,4879.899499,1749.344384,1807.437431,1323.117684
7/15/20 23:00,7/15/20,11:00:00 PM,4496.695717,1650.278328,1649.976389,1196.441
7/16/20 0:00,7/16/20,12:00:00 AM,4198.478138,1543.103662,1537.82465,1117.549826
7/16/20 1:00,7/16/20,1:00:00 AM,3970.003477,1460.254824,1449.000472,1060.748181
7/16/20 2:00,7/16/20,2:00:00 AM,3855.688241,1425,1391.578782,1039.109459
7/16/20 3:00,7/16/20,3:00:00 AM,3831.867187,1426.762741,1368.699827,1036.404619
7/16/20 4:00,7/16/20,4:00:00 AM,3874.357268,1451.08857,1341.783409,1081.485289
7/16/20 5:00,7/16/20,5:00:00 AM,4046.718571,1550.507175,1359.727688,1136.483708
7/16/20 6:00,7/16/20,6:00:00 AM,4428.4942,1660.149678,1483.094601,1285.249921
7/16/20 7:00,7/16/20,7:00:00 AM,4929.222851,1843.827313,1639.658429,1445.737109
7/16/20 8:00,7/16/20,8:00:00 AM,5338.401858,1966.161554,1796.670864,1575.56944
7/16/20 9:00,7/16/20,9:00:00 AM,5736.638484,2110.706333,1911.514245,1714.417906
7/16/20 10:00,7/16/20,10:00:00 AM,6097.138117,2236.918605,2030.395089,1829.824423
7/16/20 11:00,7/16/20,11:00:00 AM,6459.23597,2360.663038,2147.481505,1951.091427
7/16/20 12:00,7/16/20,12:00:00 PM,6761.425547,2478.061603,2247.520856,2035.843088
7/16/20 13:00,7/16/20,1:00:00 PM,6993.304963,2570.076695,2316.157721,2107.070547
7/16/20 14:00,7/16/20,2:00:00 PM,7197.927068,2623.311479,2425.169211,2149.446378
7/16/20 15:00,7/16/20,3:00:00 PM,7272.415015,2652.925532,2467.338265,2152.151218
7/16/20 16:00,7/16/20,4:00:00 PM,7167.690183,2621.19619,2460.160554,2086.333439
7/16/20 17:00,7/16/20,5:00:00 PM,6912.702525,2542.225383,2409.467968,1961.009174
7/16/20 18:00,7/16/20,6:00:00 PM,6557.121038,2435.403266,2300.00787,1821.709902
7/16/20 19:00,7/16/20,7:00:00 PM,6365.685657,2361.720683,2226.884936,1777.080038
7/16/20 20:00,7/16/20,8:00:00 PM,6058.477964,2243.264473,2107.106879,1708.106612
7/16/20 21:00,7/16/20,9:00:00 PM,5537.802294,2045.484908,1947.402802,1544.914584
7/16/20 22:00,7/16/20,10:00:00 PM,5011.819198,1867.095497,1767.960019,1376.763682
7/16/20 23:00,7/16/20,11:00:00 PM,4576.630771,1726.428748,1613.639226,1236.562797
